YEAR,MONTH,DAY,sumPrecipitation,maxDryBulbTemperature,minDryBulbTemperature,meanDryBulbTemperature,meanDewPointTemperature,meanWetBulbTemperature,maxWindSpeed,meanWindSpeed,maxRelativeHumidity,minRelativeHumidity,meanRelativeHumidity,calculate_circular_meanWindDirection,mode_functionWindDirection,maxWindGustSpeed,mode_functionPresentWeatherType,mode_functionSkyConditions
2017,4,19,0.0,37.0,32.0,34.90909090909091,28.272727272727273,32.0,8.0,3.8181818181818183,87.0,70.0,77.81818181818181,283.4420332432312,0.0,,,CLR:00
2017,4,20,0.0,63.0,34.0,51.509803921568626,7.2745098039215685,34.94117647058823,17.0,7.2745098039215685,35.0,5.0,18.80392156862745,285.9038457604145,0.0,22.0,,CLR:00
2017,4,21,0.0,64.0,32.0,47.583333333333336,18.444444444444443,35.125,11.0,3.5277777777777777,60.0,20.0,33.52777777777778,25.240405817664687,0.0,17.0,,CLR:00
2017,4,22,0.0,70.0,30.0,50.388888888888886,23.791666666666668,38.208333333333336,11.0,3.0277777777777777,66.0,16.0,41.708333333333336,340.78493650779023,0.0,18.0,,CLR:00
2017,4,23,0.0,63.0,36.0,50.611111111111114,23.507042253521128,38.563380281690144,22.0,7.805555555555555,70.0,14.0,38.28169014084507,270.39267481682805,0.0,30.0,,CLR:00
2017,4,24,0.0,57.0,39.0,49.041666666666664,25.944444444444443,38.875,17.0,9.722222222222221,71.0,17.0,42.72222222222222,249.63205861466543,240.0,29.0,,CLR:00
2017,4,25,0.0,55.0,37.0,44.93055555555556,25.541666666666668,36.236111111111114,28.0,8.23611111111111,70.0,33.0,47.875,270.681511658566,0.0,39.0,,CLR:00
2017,4,26,0.0,63.0,34.0,49.69444444444444,31.40277777777778,40.75,26.0,9.805555555555555,81.0,22.0,52.06944444444444,281.0822636481646,0.0,38.0,,CLR:00
2017,4,27,0.0,63.0,43.0,52.25,21.02777777777778,38.69444444444444,20.0,9.541666666666666,49.0,15.0,30.88888888888889,244.43586434449213,240.0,26.0,,CLR:00
2017,4,28,0.0,52.0,34.0,43.77777777777778,13.402777777777779,32.125,22.0,6.944444444444445,60.0,19.0,30.819444444444443,8.059451323939752,0.0,32.0,,CLR:00
2017,4,29,0.0,52.0,32.0,39.52307692307692,7.7384615384615385,28.29230769230769,25.0,9.4,40.0,12.0,28.092307692307692,43.141765375429365,0.0,43.0,,CLR:00
2017,4,30,0.0,61.0,27.0,41.69230769230769,10.615384615384615,29.897435897435898,10.0,2.1538461538461537,60.0,12.0,31.692307692307693,18.57899595346447,0.0,16.0,,CLR:00
2017,5,1,0.0,66.0,30.0,49.84722222222222,21.13888888888889,37.236111111111114,13.0,3.7777777777777777,61.0,17.0,36.09722222222222,9.093160351011294,0.0,20.0,,CLR:00
2017,5,2,0.0,70.0,32.0,52.72222222222222,28.208333333333332,40.958333333333336,13.0,2.9444444444444446,81.0,18.0,44.0,355.2984456693598,0.0,17.0,,CLR:00
2017,5,3,0.0,72.0,36.0,55.19444444444444,30.208333333333332,42.875,13.0,3.7083333333333335,81.0,22.0,43.72222222222222,24.130694777522116,0.0,20.0,,CLR:00
2017,5,4,0.0,72.0,36.0,56.236111111111114,31.75,43.90277777777778,14.0,3.0833333333333335,81.0,21.0,44.208333333333336,354.1910561946912,0.0,20.0,,CLR:00
2017,5,5,0.0,68.0,37.0,55.75,27.34722222222222,42.208333333333336,13.0,3.486111111111111,70.0,19.0,36.77777777777778,303.8095048023169,0.0,21.0,,CLR:00
2017,5,6,0.0,57.0,27.0,43.0,25.055555555555557,35.0,23.0,9.305555555555555,93.0,23.0,54.06944444444444,257.52775093160164,230.0,31.0,-SN:03 |SN |,CLR:00
2017,5,7,0.16,34.0,27.0,30.48611111111111,23.958333333333332,27.84722222222222,21.0,5.5,93.0,38.0,77.80555555555556,18.031996015617242,0.0,26.0,-SN:03 |SN |,CLR:00
2017,5,8,0.0,52.0,25.0,38.388888888888886,21.125,31.38888888888889,20.0,5.236111111111111,86.0,23.0,54.958333333333336,27.77022886602917,0.0,29.0,,CLR:00
2017,5,9,0.0,59.0,34.0,45.541666666666664,34.236111111111114,40.05555555555556,16.0,4.236111111111111,93.0,36.0,67.61111111111111,348.2847586575212,0.0,21.0,,CLR:00
2017,5,10,0.0,63.0,34.0,49.59722222222222,32.861111111111114,41.333333333333336,14.0,3.2083333333333335,93.0,25.0,58.0,356.89741163509314,0.0,20.0,BR:1 ||,CLR:00
2017,5,11,0.0,64.0,32.0,49.94444444444444,26.47222222222222,39.013888888888886,15.0,4.694444444444445,93.0,19.0,47.31944444444444,317.72928600302197,0.0,21.0,,CLR:00
2017,5,12,0.0,64.0,32.0,49.72222222222222,20.541666666666668,37.19444444444444,14.0,5.694444444444445,71.0,13.0,37.958333333333336,286.15132674267886,0.0,22.0,,CLR:00
2017,5,13,0.0,63.0,32.0,48.75,12.106060606060606,35.196969696969695,16.0,6.319444444444445,70.0,3.0,29.62121212121212,280.29060585927107,260.0,22.0,,CLR:00
2017,5,14,0.0,57.0,28.0,42.90277777777778,12.73913043478261,31.91304347826087,18.0,6.958333333333333,87.0,5.0,40.05797101449275,286.10374216899856,0.0,26.0,,CLR:00
2017,5,15,0.0,43.0,28.0,36.09722222222222,23.208333333333332,30.833333333333332,23.0,8.833333333333334,93.0,28.0,62.208333333333336,250.70220221968987,260.0,26.0,,CLR:00
2017,5,16,0.0,54.0,32.0,42.541666666666664,29.375,36.416666666666664,16.0,8.180555555555555,93.0,35.0,63.30555555555556,262.3154219857689,260.0,24.0,,CLR:00
2017,5,17,0.0,55.0,34.0,45.958333333333336,25.09722222222222,36.861111111111114,23.0,9.180555555555555,76.0,20.0,47.65277777777778,270.55322311126366,0.0,30.0,,CLR:00
2017,5,18,0.0,59.0,30.0,44.56944444444444,15.902777777777779,33.22222222222222,13.0,3.375,75.0,14.0,36.666666666666664,354.3414117893999,0.0,24.0,,CLR:00
2017,5,19,0.0,61.0,32.0,46.30555555555556,15.527777777777779,34.013888888888886,17.0,5.263888888888889,64.0,15.0,32.458333333333336,33.69791777276949,0.0,24.0,,CLR:00
2017,5,20,0.0,68.0,32.0,50.486111111111114,19.09722222222222,36.861111111111114,13.0,3.0972222222222223,60.0,15.0,32.833333333333336,18.155121940711336,0.0,17.0,,CLR:00
2017,5,21,0.0,72.0,32.0,53.59722222222222,26.569444444444443,40.791666666666664,14.0,2.9444444444444446,80.0,17.0,40.75,337.8881188028667,0.0,23.0,HZ:7 ||HZ,CLR:00
2017,5,22,0.0,73.0,36.0,57.236111111111114,28.23611111111111,42.95774647887324,13.0,3.3333333333333335,75.0,15.0,38.111111111111114,10.187134315252486,0.0,18.0,,CLR:00
2017,5,23,0.0,77.0,37.0,59.013888888888886,27.208333333333332,43.486111111111114,14.0,3.3333333333333335,70.0,14.0,34.44444444444444,343.9761508781124,0.0,22.0,,CLR:00
2017,5,24,0.0,73.0,37.0,57.52777777777778,15.941176470588236,39.61764705882353,17.0,6.225352112676056,50.0,6.0,25.16176470588235,281.4380362063715,0.0,24.0,,CLR:00
2017,5,25,0.09,68.0,41.0,54.149253731343286,9.73134328358209,36.492537313432834,17.0,7.318181818181818,34.0,8.0,17.761194029850746,264.76562972516587,260.0,23.0,,CLR:00
2017,5,26,0.0,66.0,37.0,53.225352112676056,16.228571428571428,37.6,16.0,5.52112676056338,42.0,14.0,24.071428571428573,269.9588662755505,0.0,21.0,,CLR:00
2017,5,27,0.0,66.0,32.0,51.111111111111114,16.044117647058822,36.13235294117647,14.0,3.263888888888889,48.0,8.0,28.33823529411765,11.538483685292187,0.0,18.0,,CLR:00
2017,5,28,0.0,70.0,32.0,53.888888888888886,22.26388888888889,39.416666666666664,16.0,5.097222222222222,60.0,14.0,34.25,24.24013660210738,0.0,28.0,,CLR:00
2017,5,29,0.0,73.0,36.0,55.40277777777778,23.40277777777778,40.638888888888886,13.0,2.9166666666666665,65.0,12.0,35.05555555555556,8.323014333193244,0.0,21.0,,CLR:00
2017,5,30,0.0,72.0,36.0,54.12307692307692,27.6,41.43076923076923,15.0,3.6,66.0,15.0,41.43076923076923,2.5312836258279647,0.0,25.0,,CLR:00
2017,5,31,0.0,64.0,37.0,50.30769230769231,31.307692307692307,41.17948717948718,10.0,2.2564102564102564,81.0,22.0,53.56410256410256,334.39069641180845,0.0,,,CLR:00
2017,6,1,0.0,68.0,34.0,51.971830985915496,32.478873239436616,42.19718309859155,14.0,3.492957746478873,81.0,26.0,51.33802816901409,12.2643671449756,0.0,17.0,,CLR:00
2017,6,2,0.0,72.0,36.0,55.55555555555556,31.52777777777778,43.583333333333336,13.0,3.5833333333333335,87.0,17.0,46.958333333333336,15.552007770231256,0.0,23.0,,CLR:00
2017,6,3,0.0,77.0,37.0,59.861111111111114,29.15277777777778,44.541666666666664,13.0,3.638888888888889,70.0,17.0,35.833333333333336,317.6772697615511,0.0,26.0,,CLR:00
2017,6,4,0.0,73.0,41.0,60.708333333333336,31.319444444444443,45.763888888888886,16.0,5.0,66.0,22.0,35.97222222222222,295.8763365832742,0.0,26.0,,CLR:00
2017,6,5,0.0,77.0,46.0,62.583333333333336,26.63888888888889,45.18055555555556,14.0,4.041666666666667,57.0,10.0,28.97222222222222,304.2759123013696,0.0,20.0,,CLR:00
2017,6,6,0.0,77.0,39.0,59.916666666666664,33.361111111111114,46.083333333333336,13.0,3.6944444444444446,66.0,20.0,40.19444444444444,323.5462200450479,0.0,16.0,,CLR:00
2017,6,7,0.0,73.0,39.0,58.43055555555556,32.458333333333336,45.19444444444444,14.0,4.791666666666667,75.0,23.0,41.19444444444444,307.65602216733686,0.0,18.0,HZ:7 ||HZ,CLR:00
2017,6,8,0.0,72.0,37.0,56.833333333333336,15.125,39.125,15.0,3.8194444444444446,53.0,8.0,22.958333333333332,314.9258890058886,0.0,24.0,,CLR:00
2017,6,9,0.0,68.0,37.0,55.111111111111114,28.77777777777778,42.638888888888886,17.0,6.819444444444445,62.0,13.0,37.68055555555556,274.19334105729513,0.0,24.0,,CLR:00
2017,6,10,0.0,68.0,43.0,56.06944444444444,23.055555555555557,41.361111111111114,16.0,6.847222222222222,57.0,10.0,29.84722222222222,267.0515492810915,250.0,24.0,,CLR:00
2017,6,11,0.0,61.0,37.0,49.30555555555556,24.40277777777778,38.44444444444444,15.0,8.777777777777779,81.0,10.0,42.666666666666664,250.21052208762856,240.0,24.0,,CLR:00
2017,6,12,0.0,59.0,32.0,46.291666666666664,19.535211267605632,35.54929577464789,16.0,6.930555555555555,87.0,10.0,42.71830985915493,264.9158692062715,260.0,26.0,,CLR:00
2017,6,13,0.0,68.0,32.0,51.263888888888886,17.51388888888889,36.69444444444444,11.0,2.6944444444444446,65.0,14.0,29.694444444444443,23.553751686127246,0.0,17.0,,CLR:00
2017,6,14,0.0,73.0,32.0,55.833333333333336,24.0,40.94444444444444,10.0,3.138888888888889,60.0,11.0,34.361111111111114,11.4431161053783,0.0,16.0,,CLR:00
2017,6,15,0.0,79.0,36.0,59.22222222222222,26.338028169014084,43.15492957746479,13.0,2.7916666666666665,70.0,10.0,34.16901408450704,354.69121142209735,0.0,22.0,,CLR:00
2017,6,16,0.0,81.0,36.0,60.916666666666664,25.666666666666668,43.875,13.0,2.9305555555555554,60.0,10.0,31.01388888888889,1.9180038833312067,0.0,16.0,,CLR:00
2017,6,17,0.0,81.0,37.0,62.72222222222222,24.666666666666668,44.513888888888886,15.0,3.0694444444444446,65.0,6.0,29.569444444444443,342.26692272605186,0.0,20.0,,CLR:00
2017,6,18,0.0,86.0,41.0,65.49253731343283,25.044776119402986,45.582089552238806,15.0,3.537313432835821,57.0,8.0,27.34328358208955,23.498882474217094,0.0,22.0,,CLR:00
2017,6,19,0.0,86.0,45.0,67.30555555555556,28.875,47.93055555555556,15.0,3.4166666666666665,53.0,8.0,29.40277777777778,11.932216473350396,0.0,21.0,,CLR:00
2017,6,20,0.0,88.0,48.0,69.26388888888889,28.26388888888889,48.416666666666664,11.0,2.763888888888889,54.0,10.0,25.76388888888889,315.4754402824666,0.0,22.0,,CLR:00
2017,6,21,0.0,84.0,48.0,68.375,21.38888888888889,46.111111111111114,17.0,5.597222222222222,41.0,6.0,19.680555555555557,293.1227682667687,0.0,24.0,,CLR:00
2017,6,22,0.0,86.0,48.0,68.70833333333333,18.86111111111111,45.56944444444444,13.0,4.194444444444445,34.0,5.0,17.84722222222222,318.77355570334123,0.0,23.0,,CLR:00
2017,6,23,0.0,86.0,46.0,68.625,29.305555555555557,48.44444444444444,13.0,3.9444444444444446,47.0,10.0,26.01388888888889,310.37944407710864,0.0,20.0,,CLR:00
2017,6,24,0.0,82.0,54.0,69.51388888888889,33.94444444444444,50.541666666666664,14.0,2.5416666666666665,47.0,15.0,29.26388888888889,341.3178522526972,0.0,21.0,-RA:02 |RA |,CLR:00
2017,6,25,0.0,84.0,48.0,68.43055555555556,31.25,49.22222222222222,16.0,4.555555555555555,58.0,8.0,29.625,285.4173052240845,0.0,29.0,,CLR:00
2017,6,26,0.0,79.0,52.0,67.76388888888889,27.194444444444443,47.55555555555556,21.0,9.26388888888889,41.0,15.0,23.01388888888889,267.83808324752187,0.0,34.0,,CLR:00
2017,6,27,0.0,75.0,46.0,63.17142857142857,18.057142857142857,43.042857142857144,16.0,6.8428571428571425,47.0,7.0,20.1,273.35172338435814,0.0,26.0,,CLR:00
2017,6,28,0.0,81.0,43.0,62.59722222222222,22.26388888888889,43.861111111111114,13.0,4.638888888888889,53.0,7.0,25.76388888888889,308.4158263341072,0.0,18.0,,CLR:00
2017,6,29,0.0,79.0,37.0,60.63076923076923,26.70769230769231,44.15384615384615,11.0,3.3230769230769233,65.0,9.0,32.353846153846156,5.172640461058361,0.0,16.0,,CLR:00
2017,6,30,0.0,79.0,39.0,57.51282051282051,23.076923076923077,41.51282051282051,14.0,3.6666666666666665,53.0,8.0,33.17948717948718,12.517442074059696,0.0,20.0,,CLR:00
2017,7,1,0.0,81.0,41.0,63.19444444444444,28.27777777777778,45.72222222222222,16.0,3.8333333333333335,50.0,11.0,29.680555555555557,328.767989796599,0.0,22.0,,CLR:00
2017,7,2,0.0,77.0,41.0,60.40277777777778,27.97222222222222,44.47222222222222,15.0,4.458333333333333,57.0,13.0,32.94444444444444,312.51066161326156,0.0,18.0,,CLR:00
2017,7,3,0.0,77.0,36.0,59.44444444444444,10.430555555555555,39.15277777777778,15.0,4.055555555555555,33.0,5.0,17.59722222222222,317.30763565250356,0.0,21.0,,CLR:00
2017,7,4,0.0,82.0,45.0,65.86111111111111,28.625,47.013888888888886,25.0,4.069444444444445,44.0,15.0,26.541666666666668,310.14339488546534,0.0,32.0,,CLR:00
2017,7,5,0.0,81.0,46.0,64.43055555555556,35.861111111111114,49.013888888888886,11.0,2.986111111111111,58.0,18.0,37.77777777777778,323.7090227003597,0.0,16.0,,CLR:00
2017,7,6,0.0,84.0,48.0,67.125,39.208333333333336,51.59722222222222,9.0,1.3055555555555556,62.0,18.0,39.77777777777778,358.8728358130136,0.0,17.0,-RA:02 |RA |,CLR:00
2017,7,7,0.0,84.0,50.0,68.58333333333333,39.291666666666664,52.22222222222222,14.0,2.9027777777777777,62.0,15.0,38.34722222222222,346.18713701572597,0.0,25.0,-RA:02 |RA |,CLR:00
2017,7,8,0.0,82.0,50.0,65.5,41.361111111111114,51.986111111111114,10.0,1.8888888888888888,63.0,17.0,45.013888888888886,354.87314962489864,0.0,16.0,-DZ:01 |DZ |,CLR:00
2017,7,9,0.0,75.0,50.0,63.34722222222222,47.02777777777778,53.888888888888886,10.0,2.3194444444444446,72.0,36.0,57.041666666666664,328.0085191377524,0.0,,-RA:02 |RA |,CLR:00
2017,7,10,1.3599999999999999,77.0,48.0,63.0,47.56944444444444,54.0,13.0,3.4444444444444446,88.0,32.0,60.486111111111114,329.2941776520712,0.0,21.0,+RA:02 |RA |,CLR:00
2017,7,11,0.0,77.0,48.0,63.93055555555556,45.97222222222222,53.55555555555556,14.0,5.069444444444445,88.0,30.0,56.791666666666664,270.3608127843627,0.0,20.0,,CLR:00
2017,7,12,0.0,79.0,48.0,64.625,44.56944444444444,53.06944444444444,14.0,4.819444444444445,87.0,28.0,52.31944444444444,286.95369226514333,0.0,18.0,,CLR:00
2017,7,13,0.0,81.0,48.0,65.13888888888889,40.44444444444444,51.388888888888886,10.0,3.513888888888889,71.0,21.0,44.361111111111114,315.94738248172234,0.0,20.0,,CLR:00
2017,7,14,0.0,81.0,46.0,66.08333333333333,37.513888888888886,50.40277777777778,13.0,3.111111111111111,66.0,20.0,38.69444444444444,338.9522975135363,0.0,18.0,,CLR:00
2017,7,15,0.0,82.0,50.0,67.77777777777777,40.34722222222222,52.34722222222222,13.0,2.2916666666666665,62.0,20.0,39.44444444444444,338.96935052784835,0.0,20.0,,CLR:00
2017,7,16,0.0,82.0,50.0,67.97222222222223,42.208333333333336,53.25,13.0,3.0416666666666665,67.0,17.0,43.15277777777778,345.8337866975966,0.0,17.0,,CLR:00
2017,7,17,0.0,81.0,52.0,67.38888888888889,44.583333333333336,54.09722222222222,14.0,3.3194444444444446,67.0,24.0,46.041666666666664,332.41888580715306,0.0,17.0,,CLR:00
2017,7,18,0.0,81.0,50.0,66.75,40.72222222222222,52.34722222222222,10.0,2.9583333333333335,64.0,17.0,41.77777777777778,353.4152041434432,0.0,18.0,,CLR:00
2017,7,19,0.0,77.0,54.0,66.44444444444444,43.18055555555556,53.361111111111114,15.0,4.638888888888889,60.0,21.0,44.02777777777778,307.0982092276298,0.0,31.0,,CLR:00
2017,7,20,0.0,79.0,48.0,64.625,33.40277777777778,48.44444444444444,13.0,4.277777777777778,66.0,17.0,34.69444444444444,305.0756062247947,0.0,21.0,,CLR:00
2017,7,21,0.0,79.0,46.0,64.18055555555556,27.458333333333332,46.263888888888886,15.0,3.6527777777777777,44.0,11.0,28.125,350.5185784195894,0.0,21.0,,CLR:00
2017,7,22,0.0,81.0,46.0,65.94444444444444,37.958333333333336,50.583333333333336,13.0,3.0833333333333335,59.0,18.0,38.611111111111114,1.2802671441813747,0.0,18.0,,CLR:00
2017,7,23,0.0,81.0,52.0,66.75,44.84722222222222,54.0,11.0,2.6527777777777777,72.0,28.0,48.083333333333336,345.8112315804331,0.0,18.0,,CLR:00
2017,7,24,0.22000000000000003,73.0,54.0,62.625,50.94444444444444,55.69444444444444,10.0,1.25,94.0,43.0,67.55555555555556,358.22670922352484,0.0,16.0,-RA:02 |RA |,CLR:00
2017,7,25,0.0,70.0,52.0,62.041666666666664,51.916666666666664,55.888888888888886,8.0,1.4722222222222223,94.0,53.0,70.97222222222223,354.71902472069274,0.0,,,CLR:00
2017,7,26,0.0,77.0,50.0,63.22222222222222,49.861111111111114,55.263888888888886,11.0,2.7222222222222223,94.0,36.0,65.58333333333333,337.30688497074254,0.0,20.0,,CLR:00
2017,7,27,0.0,79.0,46.0,64.13888888888889,40.208333333333336,50.84722222222222,10.0,2.0972222222222223,87.0,20.0,47.25,338.7252648649566,0.0,,,CLR:00
2017,7,28,0.0,81.0,46.0,64.5,35.5,48.97222222222222,14.0,3.9722222222222223,63.0,17.0,38.111111111111114,321.17366010909893,0.0,22.0,,CLR:00
2017,7,29,0.0,79.0,46.0,63.583333333333336,38.40277777777778,49.666666666666664,13.0,3.1666666666666665,63.0,24.0,41.5,339.1562983722719,0.0,16.0,,CLR:00
2017,7,30,0.0,81.0,46.0,64.72307692307692,36.0,49.15384615384615,11.0,2.123076923076923,57.0,18.0,37.09230769230769,356.0726819499118,0.0,16.0,,CLR:00
2017,7,31,0.0,81.0,50.0,63.333333333333336,33.717948717948715,47.717948717948715,9.0,1.6153846153846154,54.0,17.0,36.61538461538461,5.746465088218417,0.0,,,CLR:00
2017,8,1,0.06,77.0,59.0,66.05555555555556,51.291666666666664,57.263888888888886,14.0,3.3194444444444446,88.0,34.0,60.97222222222222,354.0523307605893,0.0,21.0,-RA:02 |RA |,CLR:00
2017,8,2,0.01,75.0,55.0,64.25,52.69444444444444,57.263888888888886,11.0,2.513888888888889,94.0,39.0,68.51388888888889,8.330214875484945,0.0,17.0,-RA:02 |RA |,OVC:08 110
2017,8,3,0.67,70.0,54.0,61.19444444444444,55.06944444444444,57.40277777777778,9.0,1.6527777777777777,100.0,57.0,82.31944444444444,341.64931720335966,0.0,,RA:02 |RA |,CLR:00
2017,8,4,0.0,73.0,52.0,62.30555555555556,49.31944444444444,54.72222222222222,11.0,3.5555555555555554,100.0,41.0,65.625,314.79668461626943,0.0,18.0,BR:1 ||,CLR:00
2017,8,5,0.0,73.0,46.0,61.52777777777778,45.43055555555556,52.263888888888886,13.0,3.138888888888889,87.0,33.0,59.083333333333336,331.44749255200713,0.0,17.0,,CLR:00
2017,8,6,0.0,73.0,46.0,61.30555555555556,45.416666666666664,52.19444444444444,11.0,2.0972222222222223,87.0,33.0,59.44444444444444,350.25275610728,0.0,16.0,,CLR:00
2017,8,7,0.0,77.0,45.0,62.236111111111114,36.55555555555556,48.708333333333336,13.0,2.8333333333333335,87.0,21.0,44.388888888888886,336.92914105114545,0.0,23.0,,CLR:00
2017,8,8,0.0,77.0,45.0,61.19444444444444,34.55555555555556,47.208333333333336,14.0,3.1666666666666665,62.0,23.0,39.791666666666664,317.16356769670205,0.0,18.0,,CLR:00
2017,8,9,0.0,79.0,43.0,61.486111111111114,34.5,47.34722222222222,11.0,2.486111111111111,76.0,12.0,42.27777777777778,331.07827711003296,0.0,,,CLR:00
2017,8,10,0.0,81.0,39.0,62.916666666666664,32.791666666666664,47.263888888888886,16.0,2.513888888888889,63.0,12.0,35.833333333333336,325.74030429548634,0.0,24.0,,CLR:00
2017,8,11,0.0,79.0,50.0,64.34722222222223,46.59722222222222,53.94444444444444,11.0,2.4583333333333335,76.0,36.0,54.77777777777778,347.28486768654847,0.0,18.0,,CLR:00
2017,8,12,0.0,79.0,46.0,64.09722222222223,39.72222222222222,50.59722222222222,20.0,4.930555555555555,87.0,23.0,45.611111111111114,303.68573355779415,0.0,28.0,,CLR:00
2017,8,13,0.0,77.0,41.0,60.666666666666664,25.694444444444443,44.30555555555556,15.0,4.666666666666667,66.0,6.0,33.65277777777778,306.7336245589691,0.0,24.0,,CLR:00
2017,8,14,0.0,70.0,43.0,59.47222222222222,28.169014084507044,44.36619718309859,16.0,8.402777777777779,50.0,17.0,32.098591549295776,264.01803838790283,250.0,24.0,,CLR:00
2017,8,15,0.0,70.0,45.0,58.75,25.083333333333332,43.34722222222222,16.0,5.972222222222222,59.0,8.0,32.34722222222222,268.15021573440794,0.0,24.0,,CLR:00
2017,8,16,0.0,72.0,41.0,57.75,26.041666666666668,42.59722222222222,13.0,3.125,57.0,14.0,32.388888888888886,15.096061853784809,0.0,20.0,,CLR:00
2017,8,17,0.0,75.0,41.0,59.30555555555556,33.5,45.90277777777778,14.0,4.208333333333333,66.0,23.0,41.125,18.0627466521194,0.0,21.0,,CLR:00
2017,8,18,0.0,77.0,41.0,60.166666666666664,37.0,47.763888888888886,14.0,3.611111111111111,70.0,21.0,45.81944444444444,1.5312129558619856,0.0,24.0,,CLR:00
2017,8,19,0.0,77.0,41.0,59.27777777777778,37.416666666666664,47.611111111111114,13.0,2.375,76.0,22.0,48.083333333333336,358.4479215376344,0.0,20.0,,CLR:00
2017,8,20,0.0,73.0,43.0,59.27777777777778,35.236111111111114,46.77777777777778,15.0,3.6805555555555554,71.0,14.0,45.80555555555556,337.00033256326304,0.0,20.0,,CLR:00
2017,8,21,0.0,73.0,45.0,59.875,34.736111111111114,46.77777777777778,11.0,2.9305555555555554,66.0,22.0,41.84722222222222,16.652977457541002,0.0,20.0,,CLR:00
2017,8,22,0.0,77.0,39.0,58.52777777777778,35.041666666666664,46.19444444444444,10.0,2.1666666666666665,71.0,21.0,45.861111111111114,346.8081757937963,0.0,20.0,,CLR:00
2017,8,23,0.0,77.0,43.0,59.65277777777778,39.81944444444444,48.77777777777778,15.0,3.8472222222222223,81.0,24.0,52.236111111111114,5.688945670603092,0.0,21.0,,CLR:00
2017,8,24,0.0,77.0,43.0,59.95774647887324,40.309859154929576,48.98571428571429,14.0,2.8,81.0,28.0,51.394366197183096,0.6679966070236748,0.0,21.0,,CLR:00
2017,8,25,0.0,81.0,45.0,62.25,36.763888888888886,48.5,14.0,3.4305555555555554,82.0,17.0,43.19444444444444,27.524333209514346,0.0,22.0,,CLR:00
2017,8,26,0.0,81.0,41.0,62.486111111111114,31.84722222222222,46.638888888888886,17.0,2.638888888888889,58.0,13.0,35.94444444444444,9.446118579858759,0.0,24.0,,CLR:00
2017,8,27,0.0,82.0,46.0,65.31944444444444,33.263888888888886,48.375,10.0,1.9583333333333333,58.0,16.0,34.513888888888886,5.747922381402271,0.0,16.0,HZ:7 ||HZ,CLR:00
2017,8,28,0.04,81.0,46.0,64.31944444444444,39.625,50.59722222222222,11.0,1.625,64.0,18.0,43.55555555555556,359.295068900927,0.0,16.0,-RA:02 |RA |,CLR:00
2017,8,29,1.1,79.0,46.0,60.59722222222222,46.958333333333336,52.81944444444444,9.0,0.6944444444444444,88.0,23.0,65.29166666666667,358.0196589504044,0.0,,-RA:02 |RA |,CLR:00
2017,8,30,0.24,77.0,46.0,59.84615384615385,48.98461538461538,53.41538461538462,10.0,1.1384615384615384,94.0,32.0,70.0923076923077,0.8528708106037436,0.0,,-RA:02 |RA |,BKN:07 110
2017,8,31,0.24000000000000002,75.0,50.0,61.02564102564103,47.84615384615385,53.46153846153846,9.0,2.641025641025641,94.0,31.0,66.33333333333333,21.229719283764243,0.0,21.0,-RA:02 |RA |,SCT:04 48 BKN:07 85 OVC:08 110
2017,9,1,0.0,79.0,46.0,62.083333333333336,40.5,50.166666666666664,14.0,3.361111111111111,87.0,19.0,51.708333333333336,22.767015418907604,0.0,23.0,,CLR:00
2017,9,2,0.0,81.0,46.0,64.125,41.791666666666664,51.56944444444444,15.0,3.6944444444444446,82.0,22.0,50.361111111111114,20.635571555912815,0.0,23.0,,CLR:00
2017,9,3,0.0,73.0,50.0,63.083333333333336,47.875,54.25,18.0,6.458333333333333,94.0,40.0,60.583333333333336,50.292859705405405,0.0,24.0,RA:02 |RA |,CLR:00
2017,9,4,0.0,75.0,48.0,65.06944444444444,45.388888888888886,53.736111111111114,11.0,4.666666666666667,82.0,31.0,51.22222222222222,45.98227986754541,0.0,21.0,,CLR:00
2017,9,5,0.0,77.0,46.0,60.583333333333336,42.6875,50.520833333333336,9.0,1.2916666666666667,82.0,19.0,56.208333333333336,355.93005693108563,0.0,,,CLR:00
2017,9,6,0.0,77.0,50.0,63.3469387755102,43.04081632653061,51.97959183673469,9.0,1.7346938775510203,88.0,26.0,52.16326530612245,344.9249393624903,0.0,16.0,,CLR:00
2017,9,7,0.0,77.0,45.0,61.816901408450704,37.32394366197183,48.70422535211268,10.0,2.436619718309859,76.0,22.0,44.54929577464789,327.6981201856558,0.0,18.0,,CLR:00
2017,9,8,0.0,72.0,46.0,60.013888888888886,40.638888888888886,49.47222222222222,10.0,2.5972222222222223,88.0,25.0,52.68055555555556,321.6568622916032,0.0,18.0,-RA:02 |RA |,CLR:00
2017,9,9,0.05,64.0,43.0,54.125,45.15277777777778,49.19444444444444,11.0,2.2777777777777777,94.0,40.0,74.22222222222223,15.165558016148218,0.0,,-RA:02 |RA |,CLR:00
2017,9,10,0.0,70.0,41.0,56.263888888888886,44.65277777777778,49.541666666666664,18.0,5.402777777777778,93.0,40.0,68.48611111111111,29.169526174521433,0.0,25.0,,CLR:00
2017,9,11,0.0,73.0,46.0,60.77777777777778,46.05555555555556,52.236111111111114,13.0,3.2916666666666665,88.0,33.0,61.40277777777778,14.951592523408088,0.0,28.0,-RA:02 |RA |,CLR:00
