USC00046252,37.2328,-119.5097,806.2
USC00046328,41.8392,-122.8503,603.5
USC00046336,37.7983,-122.2642,9.1
USC00046377,33.2097,-117.3950,3.0
USC00046386,33.1553,-116.1689,118.9
USC00046399,34.4478,-119.2275,227.1
USC00046506,39.7458,-122.1997,77.4
USC00046508,41.3019,-123.5386,122.8
USC00046521,39.5178,-121.5531,52.1
USC00046572,34.2067,-119.1375,15.8
USC00046597,38.7583,-120.5031,1051.6
USC00046602,34.3294,-118.4006,472.4
USC00046624,34.5883,-118.0939,796.1
USC00046635,33.8275,-116.5097,129.5
USC00046657,33.3781,-116.8400,1691.6
USC00046663,33.7997,-118.3911,67.1
USC00046699,34.2903,-114.1708,224.9
USC00046719,34.1483,-118.1447,263.3
USC00046730,35.6278,-120.6856,222.5
USC00046773,34.5025,-117.8969,945.2
USC00046826,38.2578,-122.6078,6.1
USC00046926,36.4819,-121.1822,398.4
USC00046940,34.4061,-118.7569,217.0
USC00046946,40.9869,-121.9772,444.4
USC00046961,38.7853,-120.7419,810.2
USC00047085,39.8053,-120.4719,1478.3
USC00047109,39.3619,-123.1286,310.3
USC00047111,33.0194,-117.0308,197.5
USC00047195,39.9367,-120.9475,1042.4
USC00047248,33.0217,-117.0814,210.3
USC00047253,35.3692,-117.6525,1088.1
USC00047270,37.2094,-119.9086,280.1
USC00047298,40.5194,-122.2989,153.0
USC00047306,34.0369,-117.1947,429.8
USC00047326,33.8342,-118.3758,43.3
USC00047339,37.4767,-122.2386,9.4
USC00047414,37.9192,-122.3772,6.1
USC00047470,33.9511,-117.3881,256.0
USC00047643,38.5067,-122.4714,68.6
USC00047672,35.3372,-120.5039,424.3
USC00047681,34.5850,-120.4083,77.4
USC00047702,38.1914,-120.6708,335.3
USC00047741,32.7653,-117.2314,4.3
USC00047767,37.7281,-122.5053,2.4
USC00047776,34.1553,-117.9078,226.8
USC00047779,34.2053,-117.8608,451.4
USC00047785,34.0842,-118.1003,110.6
USC00047813,33.7964,-116.9753,464.8
USC00047821,37.3594,-121.9244,14.9
USC00047851,35.3056,-120.6619,93.9
USC00047880,37.9983,-122.5372,36.6
USC00047888,33.7442,-117.8667,41.1
USC00047902,34.4167,-119.6844,4.9
USC00047933,35.3742,-120.6375,349.9
USC00047965,38.4558,-122.7133,50.6
USC00048014,34.5900,-118.4542,658.7
USC00048045,40.4833,-124.1039,41.5
USC00048122,35.4867,-119.1458,123.1
USC00048135,40.7142,-122.4161,327.7
USC00048218,39.5833,-120.3706,1516.4
USC00048273,37.3133,-122.1850,691.9
USC00048351,38.2994,-122.4622,29.6
USC00048353,37.9672,-120.3872,510.5
USC00048380,37.5122,-119.6331,1538.3
USC00048587,39.5861,-122.5342,243.8
USC00048606,39.5319,-121.1611,1130.8
USC00048702,40.4167,-120.6631,1283.8
USC00048713,38.3772,-120.8008,483.4
USC00048758,39.1678,-120.1428,1898.9
USC00048760,39.0600,-120.1292,1924.8
USC00048829,35.1011,-118.4222,1286.3
USC00048839,35.0233,-118.7497,434.3
USC00048917,36.4650,-118.8619,347.5
USC00048999,37.6819,-121.3467,41.1
USC00049001,37.7958,-121.5831,18.6
USC00049026,40.7264,-122.7947,567.2
USC00049035,35.7636,-117.3908,516.6
USC00049040,39.3181,-120.1450,1798.3
